;Produced by Yue Chen, @LANL, on Oct 23, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
 2690     560.3958      3.50
 2691     560.6042      3.50
 2692     560.8125      3.50
 2693     561.0208      3.50
 2694     561.2292      3.50
 2695     561.4375      3.50
 2696     561.6458      3.50
 2697     561.8542      3.50
 2698     562.0625      3.50
 2699     562.2708      3.50
 2700     562.4792      3.50
 2701     562.6875      3.50
 2702     562.8958      3.50
 2703     563.1042      3.50
 2704     563.3125      3.60
 2705     563.5208      3.60
 2706     563.7292      3.60
 2707     563.9375      3.50
 2708     564.1458      3.50
 2709     564.3542      3.50
 2710     564.5625      3.50
 2711     564.7708      3.50
 2712     564.9792      3.50
 2713     565.1875      3.50
 2714     565.3958      3.60
 2715     565.6042      3.60
 2716     565.8125      3.60
 2717     566.0208      3.50
 2718     566.2292      3.50
 2719     566.4375      3.50
 2720     566.6458      3.50
 2721     566.8542      3.50
 2722     567.0625      3.50
 2723     567.2708      3.50
 2724     567.4792      3.50
 2725     567.6875      3.50
 2726     567.8958      3.50
 2727     568.1042      3.50
 2728     568.3125      3.50
 2729     568.5208      3.50
 2730     568.7292      3.50
 2731     568.9375      3.50
 2732     569.1458      3.50
 2733     569.3542      3.50
 2734     569.5625      3.50
 2735     569.7708      3.50
 2736     569.9792      3.50
 2737     570.1875      3.50
 2738     570.3958       NaN
 2739     570.6042       NaN
 2740     570.8125       NaN
 2741     571.0208       NaN
 2742     571.2292       NaN
 2743     571.4375       NaN
 2744     571.6458       NaN
 2745     571.8542       NaN
 2746     572.0625       NaN
 2747     572.2708       NaN
 2748     572.4792       NaN
 2749     572.6875       NaN
 2750     572.8958       NaN
 2751     573.1042       NaN
 2752     573.3125       NaN
 2753     573.5208       NaN
 2754     573.7292       NaN
 2755     573.9375       NaN
 2756     574.1458       NaN
 2757     574.3542       NaN
 2758     574.5625       NaN
 2759     574.7708       NaN
 2760     574.9792       NaN
 2761     575.1875       NaN
 2762     575.3958       NaN
 2763     575.6042       NaN
 2764     575.8125       NaN
 2765     576.0208       NaN
 2766     576.2292       NaN
 2767     576.4375       NaN
 2768     576.6458       NaN
 2769     576.8542       NaN
 2770     577.0625       NaN
 2771     577.2708       NaN
 2772     577.4792       NaN
 2773     577.6875       NaN
 2774     577.8958       NaN
 2775     578.1042       NaN
 2776     578.3125       NaN
 2777     578.5208       NaN
 2778     578.7292       NaN
 2779     578.9375       NaN
 2780     579.1458       NaN
 2781     579.3542       NaN
 2782     579.5625       NaN
 2783     579.7708       NaN
 2784     579.9792       NaN
 2785     580.1875       NaN
 2786     580.3958       NaN
 2787     580.6042       NaN
 2788     580.8125       NaN
 2789     581.0208      3.90
 2790     581.2292       NaN
 2791     581.4375       NaN
 2792     581.6458      4.00
 2793     581.8542      3.90
 2794     582.0625      3.80
 2795     582.2708      3.80
 2796     582.4792      3.80
 2797     582.6875      3.80
 2798     582.8958      3.80
 2799     583.1042      3.70
 2800     583.3125      3.70
 2801     583.5208      3.70
 2802     583.7292      3.70
 2803     583.9375      3.70
 2804     584.1458      3.70
 2805     584.3542      3.70
 2806     584.5625      3.70
 2807     584.7708      3.70
 2808     584.9792      3.70
 2809     585.1875      3.70
 2810     585.3958      3.70
 2811     585.6042      3.70
 2812     585.8125      3.70
 2813     586.0208      3.60
 2814     586.2292      3.60
 2815     586.4375      3.60
 2816     586.6458      3.60
 2817     586.8542      3.60
 2818     587.0625      3.60
 2819     587.2708      3.60
 2820     587.4792      3.60
 2821     587.6875      3.60
 2822     587.8958      3.60
 2823     588.1042      3.60
 2824     588.3125      3.60
 2825     588.5208      3.60
 2826     588.7292      3.60
 2827     588.9375      3.60
 2828     589.1458      3.60
 2829     589.3542      3.70
 2830     589.5625      3.70
 2831     589.7708      3.70
 2832     589.9792      3.70
 2833     590.1875      3.60
 2834     590.3958      3.60
 2835     590.6042      3.60
 2836     590.8125      3.60
 2837     591.0208      3.60
 2838     591.2292      3.60
 2839     591.4375      3.60
 2840     591.6458      3.60
 2841     591.8542      3.60
 2842     592.0625      3.60
 2843     592.2708      3.60
 2844     592.4792      3.60
 2845     592.6875      3.60
 2846     592.8958      3.60
 2847     593.1042      3.60
 2848     593.3125      3.60
 2849     593.5208      3.60
 2850     593.7292      3.60
 2851     593.9375      3.50
 2852     594.1458      3.50
 2853     594.3542      3.50
 2854     594.5625      3.50
 2855     594.7708      3.50
 2856     594.9792      3.50
 2857     595.1875      3.60
 2858     595.3958      3.60
 2859     595.6042      3.60
 2860     595.8125      3.60
 2861     596.0208      3.60
 2862     596.2292      3.50
 2863     596.4375      3.60
 2864     596.6458      3.60
 2865     596.8542      3.60
 2866     597.0625      3.60
 2867     597.2708      3.60
 2868     597.4792      3.60
 2869     597.6875      3.50
 2870     597.8958      3.50
 2871     598.1042      3.50
 2872     598.3125      3.50
 2873     598.5208      3.50
 2874     598.7292      3.50
 2875     598.9375      3.60
 2876     599.1458      3.60
 2877     599.3542      3.60
 2878     599.5625      3.60
 2879     599.7708      3.60
 2880     599.9792      3.60
 2881     600.1875      3.60
 2882     600.3958      3.60
 2883     600.6042      3.60
 2884     600.8125      3.60
 2885     601.0208      3.50
 2886     601.2292      3.50
 2887     601.4375      3.50
 2888     601.6458      3.50
 2889     601.8542      3.50
 2890     602.0625      3.50
 2891     602.2708      3.50
 2892     602.4792      3.50
 2893     602.6875      3.50
 2894     602.8958       NaN
 2895     603.1042       NaN
 2896     603.3125       NaN
 2897     603.5208       NaN
 2898     603.7292       NaN
 2899     603.9375       NaN
 2900     604.1458      3.50
 2901     604.3542       NaN
 2902     604.5625      3.50
 2903     604.7708       NaN
 2904     604.9792      3.50
 2905     605.1875      3.50
 2906     605.3958       NaN
 2907     605.6042      3.50
 2908     605.8125      3.50
 2909     606.0208      3.50
 2910     606.2292      3.50
 2911     606.4375      3.50
 2912     606.6458      3.50
 2913     606.8542      3.50
 2914     607.0625      3.50
 2915     607.2708      3.50
 2916     607.4792      3.50
 2917     607.6875      3.50
 2918     607.8958      3.50
 2919     608.1042      3.50
 2920     608.3125      3.60
 2921     608.5208      3.60
 2922     608.7292      3.50
 2923     608.9375      3.50
 2924     609.1458      3.50
 2925     609.3542      3.50
 2926     609.5625      3.50
 2927     609.7708      3.50
 2928     609.9792      3.50
 2929     610.1875      3.50
 2930     610.3958      3.60
 2931     610.6042      3.60
 2932     610.8125      3.60
 2933     611.0208      3.60
 2934     611.2292      3.60
 2935     611.4375      3.60
 2936     611.6458      3.60
 2937     611.8542      3.50
 2938     612.0625      3.50
 2939     612.2708      3.50
 2940     612.4792      3.60
 2941     612.6875      3.50
 2942     612.8958      3.50
 2943     613.1042      3.50
 2944     613.3125      3.60
 2945     613.5208      3.50
 2946     613.7292      3.60
 2947     613.9375      3.60
 2948     614.1458      3.50
 2949     614.3542      3.50
 2950     614.5625      3.60
 2951     614.7708      3.60
 2952     614.9792      3.60
 2953     615.1875      3.50
 2954     615.3958      3.60
 2955     615.6042      3.60
 2956     615.8125      3.60
 2957     616.0208      3.50
 2958     616.2292      3.50
 2959     616.4375      3.60
 2960     616.6458      3.60
 2961     616.8542      3.60
 2962     617.0625      3.60
 2963     617.2708      3.60
 2964     617.4792      3.60
 2965     617.6875      3.60
 2966     617.8958      3.60
 2967     618.1042      3.60
 2968     618.3125      3.60
 2969     618.5208      3.60
 2970     618.7292      3.60
 2971     618.9375      3.60
 2972     619.1458      3.50
 2973     619.3542      3.60
 2974     619.5625      3.60
 2975     619.7708      3.50
 2976     619.9792      3.50
 2977     620.1875      3.50
 2978     620.3958      3.50
 2979     620.6042      3.50
 2980     620.8125      3.50
 2981     621.0208      3.50
 2982     621.2292      3.40
 2983     621.4375      3.50
 2984     621.6458      3.50
 2985     621.8542      3.50
 2986     622.0625      3.50
 2987     622.2708      3.50
 2988     622.4792      3.50
 2989     622.6875      3.50
 2990     622.8958      3.50
 2991     623.1042      3.40
 2992     623.3125      3.40
 2993     623.5208      3.40
 2994     623.7292      3.40
 2995     623.9375       NaN
 2996     624.1458      3.40
 2997     624.3542       NaN
 2998     624.5625      3.40
 2999     624.7708       NaN
 3000     624.9792      3.30
 3001     625.1875      3.30
 3002     625.3958      3.30
 3003     625.6042      3.30
 3004     625.8125      3.30
 3005     626.0208      3.30
 3006     626.2292      3.30
 3007     626.4375      3.30
 3008     626.6458      3.30
 3009     626.8542      3.30
 3010     627.0625      3.30
 3011     627.2708      3.30
 3012     627.4792      3.30
 3013     627.6875      3.30
 3014     627.8958      3.20
 3015     628.1042      3.20
 3016     628.3125      3.20
 3017     628.5208      3.30
 3018     628.7292      3.30
 3019     628.9375      3.30
 3020     629.1458      3.30
 3021     629.3542       NaN
 3022     629.5625       NaN
 3023     629.7708       NaN
 3024     629.9792       NaN
 3025     630.1875      3.30
 3026     630.3958       NaN
 3027     630.6042      3.30
 3028     630.8125      3.30
 3029     631.0208      3.30
 3030     631.2292      3.30
 3031     631.4375      3.30
 3032     631.6458      3.30
 3033     631.8542      3.30
 3034     632.0625      3.30
 3035     632.2708      3.30
 3036     632.4792      3.30
 3037     632.6875      3.30
 3038     632.8958      3.20
 3039     633.1042      3.20
 3040     633.3125      3.30
 3041     633.5208      3.30
 3042     633.7292      3.30
 3043     633.9375      3.30
 3044     634.1458      3.30
 3045     634.3542       NaN
 3046     634.5625      3.30
 3047     634.7708      3.30
 3048     634.9792      3.30
 3049     635.1875      3.30
 3050     635.3958      3.40
 3051     635.6042      3.40
 3052     635.8125      3.40
 3053     636.0208      3.40
 3054     636.2292      3.40
 3055     636.4375      3.40
 3056     636.6458      3.40
 3057     636.8542      3.40
 3058     637.0625      3.40
 3059     637.2708      3.50
 3060     637.4792      3.50
 3061     637.6875      3.40
 3062     637.8958      3.40
 3063     638.1042      3.40
 3064     638.3125      3.50
 3065     638.5208      3.50
 3066     638.7292      3.50
 3067     638.9375      3.50
 3068     639.1458      3.50
 3069     639.3542      3.50
 3070     639.5625      3.50
 3071     639.7708      3.50
 3072     639.9792      3.50
 3073     640.1875      3.50
 3074     640.3958      3.50
 3075     640.6042      3.50
 3076     640.8125      3.50
 3077     641.0208      3.50
 3078     641.2292      3.50
 3079     641.4375      3.60
 3080     641.6458      3.60
 3081     641.8542      3.50
 3082     642.0625      3.50
 3083     642.2708      3.60
 3084     642.4792      3.60
 3085     642.6875      3.50
 3086     642.8958      3.50
 3087     643.1042      3.50
 3088     643.3125      3.50
 3089     643.5208      3.60
 3090     643.7292      3.60
 3091     643.9375      3.60
 3092     644.1458      3.60
 3093     644.3542      3.60
 3094     644.5625      3.60
 3095     644.7708      3.60
 3096     644.9792      3.60
 3097     645.1875      3.70
 3098     645.3958      3.70
 3099     645.6042      3.70
 3100     645.8125      3.70
 3101     646.0208      3.70
 3102     646.2292      3.60
 3103     646.4375      3.60
 3104     646.6458      3.60
 3105     646.8542      3.60
 3106     647.0625      3.60
 3107     647.2708      3.60
 3108     647.4792      3.70
 3109     647.6875      3.70
 3110     647.8958      3.70
 3111     648.1042      3.70
 3112     648.3125      3.70
 3113     648.5208      3.70
 3114     648.7292      3.70
 3115     648.9375      3.60
 3116     649.1458      3.60
 3117     649.3542      3.60
 3118     649.5625      3.60
 3119     649.7708      3.60
 3120     649.9792      3.60
 3121     650.1875      3.50
 3122     650.3958      3.50
 3123     650.6042      3.50
 3124     650.8125      3.50
 3125     651.0208      3.50
 3126     651.2292      3.50
 3127     651.4375      3.50
 3128     651.6458      3.40
