;Produced by Yue Chen, @LANL, on Oct 24, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
14773    1846.5625       NaN
14774    1846.6875       NaN
14775    1846.8125       NaN
14776    1846.9375       NaN
14777    1847.0625       NaN
14778    1847.1875      3.60
14779    1847.3125       NaN
14780    1847.4375       NaN
14781    1847.5625       NaN
14782    1847.6875       NaN
14783    1847.8125       NaN
14784    1847.9375       NaN
14785    1848.0625       NaN
14786    1848.1875      3.70
14787    1848.3125       NaN
14788    1848.4375       NaN
14789    1848.5625       NaN
14790    1848.6875       NaN
14791    1848.8125       NaN
14792    1848.9375       NaN
14793    1849.0625       NaN
14794    1849.1875       NaN
14795    1849.3125       NaN
14796    1849.4375       NaN
14797    1849.5625       NaN
14798    1849.6875       NaN
14799    1849.8125       NaN
14800    1849.9375       NaN
14801    1850.0625       NaN
14802    1850.1875      4.10
14803    1850.3125      3.70
14804    1850.4375       NaN
14805    1850.5625      3.70
14806    1850.6875      3.70
14807    1850.8125      3.70
14808    1850.9375      3.90
14809    1851.0625      3.90
14810    1851.1875      3.80
14811    1851.3125      3.80
14812    1851.4375      3.80
14813    1851.5625      3.80
14814    1851.6875      3.80
14815    1851.8125      3.80
14816    1851.9375      3.80
14817    1852.0625      3.80
14818    1852.1875      3.70
14819    1852.3125      3.70
14820    1852.4375      3.70
14821    1852.5625      3.70
14822    1852.6875      3.70
14823    1852.8125      3.70
14824    1852.9375      3.60
14825    1853.0625      3.60
14826    1853.1875      3.60
14827    1853.3125      3.60
14828    1853.4375      3.60
14829    1853.5625      3.60
14830    1853.6875      3.60
14831    1853.8125      3.60
14832    1853.9375      3.60
14833    1854.0625      3.60
14834    1854.1875      3.50
14835    1854.3125      3.50
14836    1854.4375      3.50
14837    1854.5625      3.50
14838    1854.6875      3.50
14839    1854.8125      3.50
14840    1854.9375      3.60
14841    1855.0625      3.60
14842    1855.1875      3.50
14843    1855.3125      3.50
14844    1855.4375      3.50
14845    1855.5625      3.50
14846    1855.6875      3.50
14847    1855.8125      3.50
14848    1855.9375      3.50
14849    1856.0625      3.50
14850    1856.1875      3.50
14851    1856.3125      3.50
14852    1856.4375      3.50
14853    1856.5625      3.50
14854    1856.6875      3.60
14855    1856.8125      3.50
14856    1856.9375      3.60
14857    1857.0625      3.60
14858    1857.1875      3.50
14859    1857.3125      3.50
14860    1857.4375      3.50
14861    1857.5625      3.50
14862    1857.6875      3.50
14863    1857.8125      3.60
14864    1857.9375      3.60
14865    1858.0625      3.50
14866    1858.1875      3.50
14867    1858.3125      3.50
14868    1858.4375      3.50
14869    1858.5625      3.50
14870    1858.6875      3.50
14871    1858.8125      3.50
14872    1858.9375      3.50
14873    1859.0625      3.50
14874    1859.1875      3.50
14875    1859.3125      3.50
14876    1859.4375      3.50
14877    1859.5625      3.50
14878    1859.6875      3.50
14879    1859.8125      3.50
14880    1859.9375      3.50
14881    1860.0625      3.50
14882    1860.1875      3.50
14883    1860.3125      3.50
14884    1860.4375      3.50
14885    1860.5625      3.50
14886    1860.6875      3.50
14887    1860.8125      3.50
14888    1860.9375      3.50
14889    1861.0625      3.50
14890    1861.1875      3.50
14891    1861.3125      3.50
14892    1861.4375      3.50
14893    1861.5625      3.50
14894    1861.6875      3.50
14895    1861.8125      3.50
14896    1861.9375      3.50
14897    1862.0625      3.50
14898    1862.1875      3.50
14899    1862.3125      3.50
14900    1862.4375      3.50
14901    1862.5625      3.50
14902    1862.6875      3.50
14903    1862.8125      3.50
14904    1862.9375      3.50
14905    1863.0625      3.50
14906    1863.1875      3.50
14907    1863.3125      3.50
14908    1863.4375      3.50
14909    1863.5625      3.60
14910    1863.6875      3.60
14911    1863.8125      3.60
14912    1863.9375      3.60
14913    1864.0625      3.60
14914    1864.1875      3.60
14915    1864.3125      3.60
14916    1864.4375      3.60
14917    1864.5625      3.60
14918    1864.6875      3.60
14919    1864.8125      3.50
14920    1864.9375      3.60
14921    1865.0625      3.60
14922    1865.1875      3.60
14923    1865.3125      3.50
14924    1865.4375      3.60
14925    1865.5625      3.60
14926    1865.6875      3.50
14927    1865.8125      3.50
14928    1865.9375      3.50
14929    1866.0625      3.50
14930    1866.1875      3.50
14931    1866.3125      3.50
14932    1866.4375      3.50
14933    1866.5625      3.50
14934    1866.6875      3.50
14935    1866.8125      3.50
14936    1866.9375      3.50
14937    1867.0625      3.50
14938    1867.1875      3.50
14939    1867.3125      3.50
14940    1867.4375      3.50
14941    1867.5625      3.50
14942    1867.6875      3.50
14943    1867.8125      3.40
14944    1867.9375      3.40
14945    1868.0625      3.40
14946    1868.1875      3.40
14947    1868.3125      3.40
14948    1868.4375      3.40
14949    1868.5625      3.40
14950    1868.6875      3.40
14951    1868.8125      3.40
14952    1868.9375      3.40
14953    1869.0625      3.40
14954    1869.1875      3.40
14955    1869.3125      3.50
14956    1869.4375      3.50
14957    1869.5625      3.50
14958    1869.6875      3.50
14959    1869.8125      3.50
14960    1869.9375      3.50
14961    1870.0625      3.40
14962    1870.1875      3.40
14963    1870.3125      3.40
14964    1870.4375      3.40
14965    1870.5625      3.50
14966    1870.6875      3.40
14967    1870.8125      3.40
14968    1870.9375      3.40
14969    1871.0625      3.40
14970    1871.1875      3.40
14971    1871.3125      3.40
14972    1871.4375      3.40
14973    1871.5625      3.50
14974    1871.6875      3.50
14975    1871.8125      3.50
14976    1871.9375      3.50
14977    1872.0625      3.50
14978    1872.1875      3.50
14979    1872.3125      3.40
14980    1872.4375      3.50
14981    1872.5625      3.50
14982    1872.6875      3.50
14983    1872.8125      3.50
14984    1872.9375      3.40
14985    1873.0625      3.40
14986    1873.1875      3.40
14987    1873.3125      3.40
14988    1873.4375      3.40
14989    1873.5625      3.40
14990    1873.6875      3.40
14991    1873.8125      3.40
14992    1873.9375      3.40
14993    1874.0625      3.40
14994    1874.1875      3.40
14995    1874.3125      3.40
14996    1874.4375      3.40
14997    1874.5625      3.40
14998    1874.6875      3.40
14999    1874.8125      3.40
15000    1874.9375       NaN
15001    1875.0625      3.40
15002    1875.1875       NaN
15003    1875.3125       NaN
15004    1875.4375       NaN
15005    1875.5625       NaN
15006    1875.6875       NaN
15007    1875.8125       NaN
15008    1875.9375       NaN
15009    1876.0625      3.40
15010    1876.1875      3.40
15011    1876.3125      3.30
15012    1876.4375      3.30
15013    1876.5625      3.30
15014    1876.6875      3.30
15015    1876.8125      3.40
15016    1876.9375      3.40
15017    1877.0625      3.40
15018    1877.1875      3.40
15019    1877.3125      3.40
15020    1877.4375      3.40
15021    1877.5625      3.40
15022    1877.6875      3.40
15023    1877.8125      3.40
15024    1877.9375      3.40
15025    1878.0625      3.40
15026    1878.1875      3.40
15027    1878.3125      3.40
15028    1878.4375      3.40
15029    1878.5625      3.40
15030    1878.6875      3.40
15031    1878.8125      3.40
15032    1878.9375      3.40
15033    1879.0625      3.40
15034    1879.1875      3.40
15035    1879.3125      3.40
15036    1879.4375      3.40
15037    1879.5625      3.40
15038    1879.6875      3.40
15039    1879.8125      3.40
15040    1879.9375      3.50
15041    1880.0625      3.50
15042    1880.1875      3.40
15043    1880.3125      3.40
15044    1880.4375      3.40
15045    1880.5625      3.40
15046    1880.6875      3.40
15047    1880.8125      3.40
15048    1880.9375      3.50
15049    1881.0625      3.50
15050    1881.1875      3.50
15051    1881.3125      3.40
15052    1881.4375      3.50
15053    1881.5625      3.50
15054    1881.6875      3.50
15055    1881.8125      3.50
15056    1881.9375      3.50
15057    1882.0625      3.50
15058    1882.1875      3.40
15059    1882.3125      3.40
15060    1882.4375      3.40
15061    1882.5625      3.40
15062    1882.6875      3.40
15063    1882.8125      3.40
15064    1882.9375      3.50
15065    1883.0625      3.50
15066    1883.1875      3.50
15067    1883.3125      3.40
15068    1883.4375      3.50
15069    1883.5625      3.50
15070    1883.6875      3.50
15071    1883.8125      3.50
15072    1883.9375      3.50
15073    1884.0625      3.60
15074    1884.1875      3.60
15075    1884.3125      3.60
15076    1884.4375      3.60
15077    1884.5625      3.60
15078    1884.6875      3.60
15079    1884.8125      3.60
15080    1884.9375      3.60
15081    1885.0625      3.50
15082    1885.1875      3.50
15083    1885.3125      3.50
15084    1885.4375      3.40
15085    1885.5625      3.40
15086    1885.6875      3.30
15087    1885.8125       NaN
15088    1885.9375       NaN
15089    1886.0625      3.20
15090    1886.1875      3.10
15091    1886.3125      3.10
15092    1886.4375      3.10
15093    1886.5625      3.10
15094    1886.6875      3.10
15095    1886.8125      3.10
15096    1886.9375      3.10
15097    1887.0625      3.10
15098    1887.1875      3.10
15099    1887.3125      3.10
15100    1887.4375      3.10
15101    1887.5625      3.10
15102    1887.6875      3.10
15103    1887.8125      3.10
15104    1887.9375      3.20
15105    1888.0625      3.20
15106    1888.1875      3.10
15107    1888.3125      3.10
15108    1888.4375      3.10
15109    1888.5625      3.10
15110    1888.6875      3.10
15111    1888.8125      3.20
15112    1888.9375      3.20
15113    1889.0625      3.20
15114    1889.1875      3.20
15115    1889.3125      3.20
15116    1889.4375      3.20
15117    1889.5625      3.20
15118    1889.6875      3.20
15119    1889.8125      3.20
15120    1889.9375      3.20
15121    1890.0625      3.30
15122    1890.1875      3.20
15123    1890.3125      3.20
15124    1890.4375      3.20
15125    1890.5625      3.20
15126    1890.6875      3.20
15127    1890.8125      3.20
15128    1890.9375      3.20
15129    1891.0625      3.20
15130    1891.1875      3.20
15131    1891.3125      3.20
15132    1891.4375      3.20
15133    1891.5625      3.20
15134    1891.6875      3.20
15135    1891.8125      3.20
15136    1891.9375      3.30
15137    1892.0625      3.30
15138    1892.1875      3.20
15139    1892.3125      3.20
15140    1892.4375      3.20
15141    1892.5625      3.20
15142    1892.6875      3.20
15143    1892.8125      3.20
15144    1892.9375      3.30
15145    1893.0625      3.30
15146    1893.1875      3.30
15147    1893.3125      3.30
15148    1893.4375      3.30
15149    1893.5625      3.30
15150    1893.6875      3.30
15151    1893.8125      3.30
15152    1893.9375      3.30
15153    1894.0625      3.30
15154    1894.1875      3.30
15155    1894.3125      3.30
15156    1894.4375      3.30
15157    1894.5625      3.30
15158    1894.6875      3.30
15159    1894.8125      3.30
15160    1894.9375      3.30
15161    1895.0625      3.30
15162    1895.1875      3.30
15163    1895.3125      3.30
15164    1895.4375      3.30
15165    1895.5625      3.30
15166    1895.6875      3.30
15167    1895.8125      3.30
15168    1895.9375      3.30
15169    1896.0625      3.20
15170    1896.1875      3.20
15171    1896.3125      3.20
15172    1896.4375      3.20
15173    1896.5625      3.20
15174    1896.6875      3.20
15175    1896.8125      3.30
15176    1896.9375      3.30
15177    1897.0625      3.30
15178    1897.1875      3.30
15179    1897.3125      3.30
15180    1897.4375      3.30
15181    1897.5625      3.30
15182    1897.6875      3.30
15183    1897.8125      3.30
15184    1897.9375      3.30
15185    1898.0625      3.30
15186    1898.1875      3.30
15187    1898.3125      3.30
15188    1898.4375      3.30
15189    1898.5625      3.30
15190    1898.6875      3.30
15191    1898.8125      3.30
15192    1898.9375      3.20
15193    1899.0625      3.20
15194    1899.1875      3.20
15195    1899.3125      3.20
15196    1899.4375      3.20
15197    1899.5625      3.20
15198    1899.6875      3.20
15199    1899.8125      3.20
15200    1899.9375      3.20
15201    1900.0625      3.20
15202    1900.1875      3.20
15203    1900.3125      3.20
15204    1900.4375      3.20
15205    1900.5625      3.20
15206    1900.6875      3.20
15207    1900.8125      3.20
15208    1900.9375      3.20
15209    1901.0625      3.20
15210    1901.1875      3.20
15211    1901.3125      3.10
